,REF_AREA,Reference area,CHEM_COMP,Pollutant,Measure,Unit of measure,TIME_PERIOD,OBS_VALUE,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2
6119,ESP,Spain,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2013,164.3186,A,Normal value,,
6120,ESP,Spain,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2014,142.8912,A,Normal value,,
6121,ESP,Spain,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2015,153.4159,A,Normal value,,
6122,ESP,Spain,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2016,134.0242,A,Normal value,,
6123,ESP,Spain,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2017,133.8073,A,Normal value,,
6124,ESP,Spain,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2018,148.6915,A,Normal value,,
6125,ESP,Spain,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2019,129.272,A,Normal value,,
6126,ESP,Spain,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2020,130.8012,A,Normal value,,
6127,ESP,Spain,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2021,131.2784,A,Normal value,,
6128,ESP,Spain,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2022,130.2935,A,Normal value,,
6129,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1990,372.3897,A,Normal value,,
6130,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1991,370.4972,A,Normal value,,
6131,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1992,347.2724,A,Normal value,,
6132,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1993,320.6286,A,Normal value,,
6133,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1994,300.4629,A,Normal value,,
6134,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1995,276.0274,A,Normal value,,
6135,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1996,273.7021,A,Normal value,,
6136,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1997,257.1809,A,Normal value,,
6137,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1998,244.3746,A,Normal value,,
6138,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1999,237.5903,A,Normal value,,
6139,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2000,224.387,A,Normal value,,
6140,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2001,228.6561,A,Normal value,,
6141,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2002,198.8822,A,Normal value,,
6142,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2003,211.1235,A,Normal value,,
6143,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2004,194.7608,A,Normal value,,
6144,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2005,189.7025,A,Normal value,,
6145,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2006,185.1675,A,Normal value,,
6146,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2007,172.7624,A,Normal value,,
6147,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2008,156.3041,A,Normal value,,
6148,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2009,144.3478,A,Normal value,,
6149,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2010,154.4418,A,Normal value,,
6150,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2011,142.6069,A,Normal value,,
6151,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2012,137.7364,A,Normal value,,
6152,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2013,144.5548,A,Normal value,,
6153,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2014,139.1762,A,Normal value,,
6154,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2015,137.6403,A,Normal value,,
6155,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2016,139.0497,A,Normal value,,
6156,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2017,144.6457,A,Normal value,,
6157,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2018,140.6159,A,Normal value,,
6158,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2019,137.0667,A,Normal value,,
6159,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2020,120.7545,A,Normal value,,
6160,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2021,127.0119,A,Normal value,,
6161,GBR,United Kingdom,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2022,128.3095,A,Normal value,,
6162,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1990,48.01003,A,Normal value,,
6163,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1991,42.10286,A,Normal value,,
6164,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1992,50.43986,A,Normal value,,
6165,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1993,44.79867,A,Normal value,,
6166,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1994,42.37568,A,Normal value,,
6167,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1995,42.99825,A,Normal value,,
6168,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1996,47.42375,A,Normal value,,
6169,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1997,46.04823,A,Normal value,,
6170,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1998,52.55916,A,Normal value,,
6171,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1999,45.06559,A,Normal value,,
6172,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2000,43.50811,A,Normal value,,
6173,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2001,28.01263,A,Normal value,,
6174,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2002,28.41533,A,Normal value,,
6175,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2003,42.2924,A,Normal value,,
6176,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2004,45.77884,A,Normal value,,
6177,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2005,37.21553,A,Normal value,,
6178,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2006,33.81863,A,Normal value,,
6179,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2007,27.62385,A,Normal value,,
6180,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2008,28.25913,A,Normal value,,
6181,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2009,22.16515,A,Normal value,,
6182,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2010,28.15378,A,Normal value,,
6183,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2011,35.32367,A,Normal value,,
6184,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2012,34.27747,A,Normal value,,
6185,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2013,37.06046,A,Normal value,,
6186,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2014,26.64134,A,Normal value,,
6187,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2015,22.24548,A,Normal value,,
6188,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2016,19.57451,A,Normal value,,
6189,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2017,14.13766,A,Normal value,,
6190,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2018,14.39692,A,Normal value,,
6191,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2019,13.87457,A,Normal value,,
6192,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2020,13.68356,A,Normal value,,
6193,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2021,13.46544,A,Normal value,,
6194,MKD,North Macedonia,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2022,13.53245,A,Normal value,,
6195,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1999,484.716,A,Normal value,,
6196,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2000,490.761,A,Normal value,,
6197,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2001,487.734,A,Normal value,,
6198,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2002,474.084,A,Normal value,,
6199,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2003,469.145,A,Normal value,,
6200,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2004,446.804,A,Normal value,,
6201,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2005,408.462,A,Normal value,,
6202,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2006,446.488,A,Normal value,,
6203,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2007,402.525,A,Normal value,,
6204,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2008,417.98,A,Normal value,,
6205,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2009,387.727,A,Normal value,,
6206,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2010,401.741,A,Normal value,,
6207,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2011,433.959,A,Normal value,,
6208,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2012,417.645,A,Normal value,,
6209,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2013,404.66,A,Normal value,,
6210,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2014,343.161,A,Normal value,,
6211,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2015,352.213,A,Normal value,,
6212,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2016,313.133,A,Normal value,,
6213,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2017,278.914,A,Normal value,,
6214,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2018,256.578,A,Normal value,,
6215,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2019,236.521,A,Normal value,,
6216,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2020,180.08,A,Normal value,,
6217,KOR,Korea,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2021,160.917,A,Normal value,,
6218,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,1990,22.26393,A,Normal value,,
6219,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,1991,20.76835,A,Normal value,,
6220,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,1992,21.73874,A,Normal value,,
6221,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,1993,20.23149,A,Normal value,,
6222,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,1994,20.19244,A,Normal value,,
6223,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,1995,20.30747,A,Normal value,,
6224,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,1996,19.57069,A,Normal value,,
6225,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,1997,19.51183,A,Normal value,,
6226,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,1998,19.72857,A,Normal value,,
6227,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,1999,19.70173,A,Normal value,,
6228,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2000,20.49279,A,Normal value,,
6229,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2001,20.2224,A,Normal value,,
6230,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2002,21.04601,A,Normal value,,
6231,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2003,19.77777,A,Normal value,,
6232,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2004,18.54213,A,Normal value,,
6233,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2005,18.70375,A,Normal value,,
6234,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2006,18.87076,A,Normal value,,
6235,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2007,19.26709,A,Normal value,,
6236,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2008,18.10991,A,Normal value,,
6237,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2009,18.43795,A,Normal value,,
6238,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2010,17.81379,A,Normal value,,
6239,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2011,17.06648,A,Normal value,,
6240,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2012,16.99553,A,Normal value,,
6241,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2013,16.74124,A,Normal value,,
6242,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2014,16.83956,A,Normal value,,
6243,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2015,16.86414,A,Normal value,,
6244,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2016,17.0736,A,Normal value,,
6245,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2017,16.75132,A,Normal value,,
6246,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2018,16.87152,A,Normal value,,
6247,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2019,16.74728,A,Normal value,,
6248,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2020,16.73339,A,Normal value,,
6249,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2021,16.74598,A,Normal value,,
6250,SVN,Slovenia,NH3,Ammonia,Total man-made emissions,Tonnes,2022,16.15323,A,Normal value,,
6251,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,1990,129789.475,A,Normal value,,
6252,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,1991,125656.272,A,Normal value,,
6253,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,1992,121529.419,A,Normal value,,
6254,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,1993,116865.504,A,Normal value,,
6255,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,1994,112403.894,A,Normal value,,
6256,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,1995,108392.256,A,Normal value,,
6257,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,1996,103277.291,A,Normal value,,
6258,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,1997,100330.752,A,Normal value,,
6259,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,1998,98155.403,A,Normal value,,
6260,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,1999,93560.598,A,Normal value,,
6261,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2000,92082.828,A,Normal value,,
6262,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2001,88530.711,A,Normal value,,
6263,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2002,84639.531,A,Normal value,,
6264,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2003,81751.469,A,Normal value,,
6265,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2004,77850.953,A,Normal value,,
6266,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2005,74248.434,A,Normal value,,
6267,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2006,68920.314,A,Normal value,,
6268,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2007,64469.601,A,Normal value,,
6269,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2008,59611.227,A,Normal value,,
6270,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2009,56136.652,A,Normal value,,
6271,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2010,53161.067,A,Normal value,,
6272,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2011,51653.166,A,Normal value,,
6273,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2012,48269.767,A,Normal value,,
6274,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2013,47536.494,A,Normal value,,
6275,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2014,45940.118,A,Normal value,,
6276,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2015,43132.876,A,Normal value,,
6277,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2016,40682.803,A,Normal value,,
6278,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2017,43248.658,A,Normal value,,
6279,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2018,43476.162,A,Normal value,,
6280,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2019,41504.746,A,Normal value,,
6281,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2020,38844.04,A,Normal value,,
6282,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2021,39841.854,A,Normal value,,
6283,USA,United States,CO,Carbon monoxide,Total man-made emissions,Tonnes,2022,39230.8,A,Normal value,,
6284,AUT,Austria,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1990,328.306,A,Normal value,,
6285,AUT,Austria,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1991,324.7834,A,Normal value,,
6286,AUT,Austria,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1992,300.8354,A,Normal value,,
6287,AUT,Austria,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1993,282.3317,A,Normal value,,
6288,AUT,Austria,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1994,259.44,A,Normal value,,
6289,AUT,Austria,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1995,243.7903,A,Normal value,,
6290,AUT,Austria,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1996,234.068,A,Normal value,,
6291,AUT,Austria,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1997,219.9742,A,Normal value,,
6292,AUT,Austria,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1998,212.1943,A,Normal value,,
6293,AUT,Austria,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1999,200.8229,A,Normal value,,
6294,AUT,Austria,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,2000,176.5001,A,Normal value,,
6295,AUT,Austria,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,2001,171.1222,A,Normal value,,
6296,AUT,Austria,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,2002,166.6182,A,Normal value,,
6297,AUT,Austria,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,2003,162.7569,A,Normal value,,
6298,AUT,Austria,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,2004,149.3604,A,Normal value,,
6299,AUT,Austria,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,2005,153.2791,A,Normal value,,
