,Country,Country_Code,Measure,Unit_of_measure,Sex,Age,Year,Retirement_values
9001,United Kingdom,GBR,Gross pension replacement rate at 100% of average wage,Percentage of gross pre-retirement earnings at the same income level,Male,Not applicable,2022,41.9
9002,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,1990,16.8
9003,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,1991,15.8
9004,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,1992,15.9
9005,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,1993,16.2
9006,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,1994,16.9
9007,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,1995,17.2
9008,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,1996,17.6
9009,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,1997,17.9
9010,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,1998,17.7
9011,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,1999,17.5
9012,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2000,17.6
9013,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2001,18.0
9014,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2002,18.4
9015,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2003,18.9
9016,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2004,19.1
9017,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2005,19.0
9018,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2006,18.5
9019,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2007,18.7
9020,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2008,19.4
9021,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2009,19.4
9022,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2010,18.9
9023,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2011,19.3
9024,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2012,19.1
9025,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2013,18.2
9026,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2014,18.7
9027,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2015,18.0
9028,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2016,17.8
9029,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2017,17.5
9030,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2018,17.9
9031,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2019,18.7
9032,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2020,18.5
9033,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2021,18.5
9034,Israel,ISR,Expected years after labour market exit,Years,Male,Not applicable,2022,18.1
9035,Slovenia,SVN,Occupational transfers to older people,Percentage of gross disposable income of the population aged over 65 years,Not applicable,66 years or over,2014,0.0
9036,Slovenia,SVN,Occupational transfers to older people,Percentage of gross disposable income of the population aged over 65 years,Not applicable,66 years or over,2016,0.0
9037,Slovenia,SVN,Occupational transfers to older people,Percentage of gross disposable income of the population aged over 65 years,Not applicable,66 years or over,2018,0.0
9038,Slovenia,SVN,Occupational transfers to older people,Percentage of gross disposable income of the population aged over 65 years,Not applicable,66 years or over,2020,0.0
9039,India,IND,Current retirement age for a person who entered the labour force at age 22,Years,Female,Not applicable,2014,58.0
9040,India,IND,Current retirement age for a person who entered the labour force at age 22,Years,Female,Not applicable,2018,58.0
9041,India,IND,Current retirement age for a person who entered the labour force at age 22,Years,Female,Not applicable,2020,58.0
9042,India,IND,Current retirement age for a person who entered the labour force at age 22,Years,Female,Not applicable,2022,58.0
9043,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,1995,63.2
9044,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,1996,63.1
9045,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,1997,63.0
9046,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,1998,63.0
9047,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,1999,62.9
9048,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2000,66.3
9049,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2001,65.5
9050,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2002,65.7
9051,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2003,64.5
9052,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2004,63.9
9053,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2005,63.9
9054,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2006,63.5
9055,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2007,62.5
9056,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2008,62.8
9057,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2009,63.4
9058,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2010,63.1
9059,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2011,62.3
9060,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2012,63.6
9061,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2013,64.4
9062,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2014,62.3
9063,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2015,65.7
9064,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2016,64.6
9065,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2017,63.7
9066,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2018,62.9
9067,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2019,62.8
9068,Saudi Arabia,SAU,Effective labour market exit age,Years,Male,Not applicable,2020,58.9
9069,Romania,ROU,Employment rate,Percentage of population in the same age,Not applicable,From 65 to 69 years,2022,4.8
9070,Malta,MLT,Gross pension replacement rate at 100% of average wage,Percentage of gross pre-retirement earnings at the same income level,Male,Not applicable,2022,58.2
9071,Croatia,HRV,Employment rate,Percentage of population in the same age,Not applicable,From 60 to 64 years,2022,37.5
9072,Canada,CAN,Gross pension replacement rate at 100% of average wage,Percentage of gross pre-retirement earnings at the same income level,Male,Not applicable,2022,36.8
9073,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1950,14.0
9074,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1951,14.2
9075,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1952,14.5
9076,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1953,14.5
9077,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1954,14.6
9078,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1955,14.8
9079,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1956,14.8
9080,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1957,14.9
9081,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1958,15.0
9082,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1959,15.0
9083,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1960,15.1
9084,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1961,15.2
9085,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1962,15.3
9086,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1963,15.3
9087,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1964,15.4
9088,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1965,15.4
9089,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1966,15.4
9090,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1967,15.4
9091,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1968,15.4
9092,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1969,15.3
9093,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1970,15.3
9094,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1971,15.3
9095,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1972,15.2
9096,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1973,15.2
9097,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1974,15.3
9098,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1975,15.4
9099,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1976,15.5
9100,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1977,15.6
9101,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1978,15.8
9102,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1979,16.0
9103,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1980,16.2
9104,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1981,16.3
9105,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1982,16.4
9106,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1983,16.5
9107,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1984,16.7
9108,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1985,16.9
9109,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1986,17.1
9110,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1987,17.4
9111,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1988,17.8
9112,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1989,18.1
9113,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1991,18.7
9114,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1992,18.9
9115,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1993,19.2
9116,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1994,19.4
9117,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1996,19.8
9118,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1997,20.0
9119,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1998,20.2
9120,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,1999,20.3
9121,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,2001,20.5
9122,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,2002,20.6
9123,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,2003,20.7
9124,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,2004,20.8
9125,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,2022,31.7
9126,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,2023,33.4
9127,Canada,CAN,Old-age to working-age ratio,Percentage of population aged 20-64 years,Not applicable,65 years or over,2024,34.6
